cod_destino,cod_origem,passageiros_rodov_pred_log,passageiros_rodov_pred
2304400,4314902,1.8183489,65
2304400,4314407,1.1757784,14
2304400,3306305,1.9970641,99
2304400,3149903,0.45834374,2
2304400,2504306,2.7678711,585
2304400,3205309,2.5650764,367
2304400,2925105,0.34882805,2
2304400,3301009,1.9453591,88
2304400,2408409,2.538875,345
2304400,3138401,1.3973931,24
2304400,3131307,2.309107,203
2304400,2500700,2.332741,215
2304400,3543402,1.0732354,11
2304400,2911105,0.9966844,9
2304400,2921302,1.6048694,40
2304400,5218300,1.6558131,45
2304400,5106224,1.0951946,12
2304400,2512101,2.918198,828
2304400,2516904,2.4475045,280
2304400,2902104,0.7735078,5
2304400,2700300,2.6301293,426
2304400,2516201,3.1531432,1422
2304400,2933307,2.758601,573
2304400,5107925,0.5197837,3
2304400,5208004,1.7854328,61
2304400,3204906,1.7853067,60
2304400,2910800,2.985548,967
2304400,2503704,3.5716538,3729
2304400,2926202,2.024711,105
2304400,4106902,2.2815335,191
2304400,2927408,3.554613,3586
2304400,5105903,0.08248073,1
2304400,5107701,0.0,1
2304400,3306008,0.68084675,4
2304400,3136207,1.1422688,13
2304400,3143302,2.2852178,192
2304400,2409407,3.0672028,1167
2304400,2412500,3.418042,2618
2304400,2303105,2.55523,359
2304400,2301307,2.5074408,321
2304400,2303600,2.2868512,193
2304400,2302057,2.119424,131
2304400,2304236,2.0339015,108
2304400,2301604,2.5136738,326
2304400,2304004,2.4561574,285
2304400,2301703,2.9632213,918
2304400,2300309,2.7706954,589
2304400,2300804,2.2155054,164
2304400,2304301,2.8746622,749
2304400,2303501,2.2177715,165
2304400,2303808,2.6209388,417
2304400,2301257,2.425202,266
2304400,1500602,1.2902628,19
2304400,2302503,2.8713744,743
2304400,2303931,2.2537827,179
2304400,2304269,1.9821177,95
2304400,2304251,3.2108936,1625
2304400,2302602,3.0906277,1232
2304400,2302206,2.7653575,582
2304400,2300903,3.1059144,1276
2304400,2302800,3.2304907,1700
2304400,2301802,2.1810427,151
2304400,2304103,3.7842743,6085
2304400,2301851,2.8718665,744
2304400,2302305,2.2831693,191
2304400,2304277,2.5805402,380
2304400,2104677,0.17371975,1
2304400,2106326,1.2367203,17
2304400,2303402,2.065833,116
2304400,2301208,2.719335,524
2304400,2302701,3.10288,1267
2304400,2303659,2.2927175,196
2304400,2302008,2.8821747,762
2304400,2301109,3.1704624,1480
2304400,2303006,3.181309,1518
2304400,2301406,2.3421125,219
2304400,2300408,2.7653594,582
2304400,2302909,2.6658325,463
2304400,2110039,0.7905176,6
2304400,2303907,1.8403916,69
2304400,2107357,2.442064,276
2304400,2300705,2.9226325,836
2304400,2202208,3.049221,1120
2304400,1705508,1.1730696,14
2304400,1721000,2.0543098,113
2304400,2300754,2.742192,552
2304400,2300200,2.6842685,483
2304400,2202000,3.172435,1487
2304400,2111300,3.629145,4257
2304400,2111508,1.8534647,71
2304400,2106375,1.4608108,28
2304400,2101202,2.7023947,503
2304400,2207702,4.014678,10343
2304400,2101400,2.2936926,196
2304400,1707009,1.4506011,28
2304400,2104057,1.3968878,24
2304400,1504059,1.6079575,40
2304400,2301505,2.5639317,366
2304400,2202703,2.574959,375
2304400,2103000,2.7563534,570
2304400,2208304,2.6235979,420
2304400,2111607,1.8163866,65
2304400,2302404,2.9903626,978
2304400,2203701,3.2767243,1891
2304400,2208403,3.4088254,2563
2304400,2108207,1.922788,83
2304400,2303956,3.2632716,1833
2304400,2110203,2.2194571,165
2304400,2206605,1.2616954,18
2304400,1716109,1.3610129,22
2304400,1713304,0.7532637,5
2304400,2302107,3.0495353,1120
2304400,2108009,1.4680018,29
2304400,1709302,1.2399049,17
2304400,2203909,3.0947866,1243
2304400,1502202,2.4317348,270
2304400,2112704,1.993968,98
2304400,2203602,1.499313,31
2304400,2202752,0.88031125,7
2304400,2102325,1.9068931,80
2304400,2100055,2.1207037,132
2304400,2205102,2.0107827,102
2304400,1702109,2.1116323,129
2304400,2110609,2.7768564,598
2304400,2105401,1.3520068,22
2304400,2109908,2.7280066,534
2304400,2206704,1.2339782,17
2304400,2203107,0.5868105,3
2304400,2105302,2.717089,521
2304400,2207801,1.1764997,15
2304400,1502400,2.5511727,355
2304400,2207777,1.1327844,13
2304400,2100808,1.9312747,85
2304400,2211001,4.303515,20114
2304400,2103208,2.5150278,327
2304400,2106755,1.9503117,89
2304400,1506609,2.151897,141
2304400,2207009,2.945061,881
2304400,2202307,1.738949,54
2304400,2203404,0.8746605,7
2304400,2108454,3.075636,1190
2304400,1709500,1.5579922,36
2304400,2201903,1.6567482,45
2304400,2202901,2.0433087,110
2304400,2204402,0.7648886,5
2304400,2208007,3.8661973,7348
2304400,2110104,2.592521,391
2304400,2210607,2.4641132,291
2304400,2301950,2.8577023,720
2307304,1501402,2.8347244,683
2307304,2308104,2.525243,335
2307304,2604304,2.041524,110
2307304,2309607,1.7847462,60
2307304,2307106,2.822121,663
2307304,3509502,0.96632236,9
2307304,2311207,2.8956518,786
2307304,2307502,3.0201619,1047
2307304,2310605,2.127688,134
2307304,2309201,2.294838,197
2307304,2307205,2.0175822,104
2307304,2310506,1.7240579,52
2307304,2305704,2.6868176,486
2307304,2311108,3.1076536,1281
2307304,2314003,2.8055093,639
2307304,2305001,2.0021985,100
2307304,2308401,3.8718994,7445
2307304,2305308,1.4818754,30
2307304,2305902,2.491278,309
2307304,2305803,1.8370502,68
2307304,2305506,3.438099,2742
2307304,2308302,3.2376406,1728
2307304,2309300,1.71557,51
2307304,2305605,1.8993484,79
2307304,2312908,2.8892906,774
2307304,2311405,2.1238163,132
2307304,2308500,2.54136,347
2307304,2309409,1.5626795,36
2307304,2311900,1.8893831,77
2307304,2305407,2.2927105,196
2307304,2307601,2.587399,386
2307304,2919553,2.2082765,161
2307304,2507507,3.4271755,2674
2307304,3550308,3.626488,4231
2307304,2311306,2.5889628,388
2307304,2311801,2.289811,194
2307304,2611606,3.679833,4784
2307304,2313302,2.9415505,874
2307304,2917508,2.556403,360
2307304,2913200,1.7092397,51
2307304,2929909,1.8618633,72
2307304,5208707,3.1631114,1455
2307304,2800308,3.373014,2360
2307304,2306900,2.1208348,132
2307304,3103504,1.7059731,50
2307304,2921708,1.4476497,28
2307304,2930105,2.5089657,322
2307304,3170107,1.6327138,42
2307304,5300108,3.0445182,1107
2307304,2604106,3.1982903,1578
2307304,2611101,4.224963,16786
2307304,2402006,2.360382,229
2307304,2906873,2.041908,110
2307304,2307635,1.92709,84
2307304,2408102,3.6742184,4723
2307304,2612604,2.4723434,296
2307304,2909703,1.1602031,14
2307304,5201108,2.0905948,123
2307304,2601201,2.804563,637
2307304,2704302,3.1642888,1459
2307304,2603009,2.1090713,128
2307304,2612208,3.005615,1013
2307304,2504009,3.3128874,2055
2307304,2510808,2.8782194,755
2307304,2903201,2.59603,394
2307304,2609907,3.311822,2050
2307304,2613909,2.8206742,661
2307304,3127701,2.2374768,172
2307304,2504306,2.4809163,302
2307304,3543402,1.6229588,41
2307304,2921302,1.5956159,39
2307304,2512101,2.9747756,943
2307304,2516201,2.8581247,721
2307304,2933307,1.9320303,85
2307304,5208004,1.5668056,36
2307304,2910800,2.2151647,164
2307304,2503704,2.6590085,456
2307304,2927408,3.1522334,1419
2307304,2409407,2.1909418,155
2307304,2412500,2.3640463,231
2307304,2301307,3.0407174,1098
2307304,2301604,3.3310015,2142
2307304,2301703,3.4881384,3077
2307304,2300309,2.4625256,290
2307304,2300804,2.024672,105
2307304,2304301,3.3277693,2127
2307304,2303808,2.9363575,863
2307304,2302503,1.9653478,92
2307304,2302800,2.0285108,106
2307304,2301802,1.8247348,66
2307304,2304103,2.840005,691
2307304,2104677,0.05443053,1
2307304,2106326,1.3803796,24
2307304,2302701,3.0093863,1021
2307304,2302008,3.0916362,1234
2307304,2300408,2.5440376,349
2307304,2110039,0.41821665,2
2307304,2107357,2.011881,102
2307304,2111300,2.5831702,382
2307304,2106375,0.8986616,7
2307304,2101202,2.3254771,211
2307304,2301505,2.5942318,392
2307304,2103000,2.4846163,305
2307304,2302404,1.7595131,57
2307304,2206605,0.9221755,8
2307304,1502202,1.9209734,83
2307304,2100055,1.7923262,61
2307304,2105302,2.1827693,152
2307304,2211001,3.6063356,4039
2307304,2106755,1.8013306,63
2307304,2108454,2.301992,200
2307304,2208007,3.3841062,2421
2307304,2601102,3.0626059,1155
2307304,2211308,1.9311548,85
2307304,2103307,2.2096443,162
2307304,2109106,1.6366038,43
2307304,2204303,1.9057739,80
2307304,2601706,1.5089022,32
2307304,2304400,3.9442778,8795
2307304,2605103,1.851752,71
2307304,2405603,1.5822766,38
2307304,2502805,1.7873917,61
2307304,2401008,1.7151682,51
2307304,2909000,0.97770375,9
2307304,2909307,1.4104385,25
2307304,3549409,0.6967258,4
2307304,2614303,2.3636503,231
2307304,2313252,2.370487,234
2307304,2609808,1.822786,66
2307304,2614006,3.0856323,1217
2307304,2404200,1.4538267,28
2307304,2311959,2.3668585,232
2307304,2615607,2.4654217,292
2307304,2612455,1.56725,36
2307304,2508802,1.4376281,27
2307304,2504405,2.7901292,616
2307304,2924009,3.0876772,1223
2307304,2507408,1.9028788,79
2307304,2601607,1.3376125,21
2307304,2602001,3.4244533,2657
2307304,2502102,1.9218253,83
2307304,2505600,1.7627711,57
2307304,2507002,2.2654529,184
2307304,2607307,3.2534046,1792
2307304,2613503,2.5080266,322
2307304,2608750,2.1886697,154
2307304,2928109,1.4057862,25
2307304,2605301,3.976581,9475
2307304,2403103,2.3982613,250
2307304,2502409,1.7439846,55
2307304,2804508,1.5093663,32
2307304,2610905,1.8302943,67
2307304,2606309,2.0950706,124
2307304,2605608,2.1225905,132
2307304,2200103,1.3149345,20
2307304,2101251,1.2631471,18
2307304,2303204,3.0122008,1028
2307304,2300606,2.0367043,108
2307304,2300101,2.6547885,451
2307304,1715259,0.5426389,3
2307304,1700400,0.0,1
2307304,1718881,1.3122348,20
2307304,2304806,2.5367517,344
2308302,1501402,1.0352799,10
2308302,2308104,2.0136044,103
2308302,2604304,1.1767651,15
2308302,2309607,0.6035934,4
2308302,2311207,0.97087234,9
2308302,2310605,1.1439127,13
2308302,2309201,0.8533043,7
2308302,2307205,1.891821,77
2308302,2305704,1.8636681,73
2308302,2311108,2.4273946,267
2308302,2308401,2.3343198,215
2308302,2305407,1.1617935,14
2308302,2307601,1.1749272,14
2308302,2507507,2.2883027,194
2308302,3550308,1.4601015,28
2308302,2311306,0.6871629,4
2308302,2311801,0.8973713,7
2308302,2611606,1.5622472,36
2308302,2307304,2.8524513,711
2308302,2306900,1.0124446,10
2308302,2930105,0.9805918,9
2308302,2408003,1.1535525,14
2308302,2604106,0.95879596,9
2308302,2611101,1.2644864,18
2308302,2918001,0.7769153,5
2308302,3133303,0.39755675,2
2308302,2402006,1.4429566,27
2308302,2906873,1.2431155,17
2308302,2408102,2.3202214,209
2308302,2612604,1.1099956,12
2308302,3106200,1.3222123,20
2308302,2601201,0.91544944,8
2308302,2704302,0.8779639,7
2308302,2603009,1.1348745,13
2308302,2612208,0.6385692,4
2308302,2504009,1.4629724,29
2308302,2510808,1.65515,45
2308302,2903201,0.5692202,3
2308302,2613909,1.0877932,12
2308302,3127701,0.758204,5
2308302,2504306,1.6412815,43
2308302,2512101,1.75852,57
2308302,2516201,1.6806388,47
2308302,2933307,0.65510327,4
2308302,2910800,0.89769906,7
2308302,2503704,1.8696414,74
2308302,2409407,1.1702355,14
2308302,2301307,1.0425941,11
2308302,2301604,1.0276755,10
2308302,2301703,2.0287774,106
2308302,2302503,1.5913404,39
2308302,2302206,0.9190979,8
2308302,2301802,1.2050732,16
2308302,2302701,1.4264618,26
2308302,2302008,2.5218425,332
2308302,2101202,0.66533065,4
2308302,2103000,0.7822987,6
2308302,1502202,0.9331898,8
2308302,2109908,0.6174814,4
2308302,1502400,0.6568755,4
2308302,2211001,1.6559073,45
2308302,2108454,1.4461592,27
2308302,2208007,1.4818951,30
2308302,2211308,0.7388261,5
2308302,2204303,0.584677,3
2308302,2304400,2.806328,640
2308302,2605103,1.3008959,19
2308302,2405603,1.1320356,13
2308302,2502805,1.2963792,19
2308302,2609808,0.6422544,4
2308302,2508802,0.77785224,5
2308302,2507408,0.97487116,9
2308302,2608750,0.6895617,4
2308302,2403103,0.9303482,8
2308302,2114007,0.6201134,4
2110609,1501402,1.9248263,84
2110609,2312908,1.7252014,53
2110609,5300108,1.6553581,45
2110609,2104677,0.027742665,1
2110609,2106326,0.9782729,9
2110609,2110039,0.12952942,1
2110609,2303907,0.7695924,5
2110609,2111300,1.8397185,69
2110609,2207702,2.8974767,789
2110609,1502202,1.2212447,16
2110609,2112704,1.1616197,14
2110609,2105401,0.98472804,9
2110609,1502400,1.1055412,12
2110609,2100808,1.7129548,51
2110609,2211001,1.991151,97
2110609,2103208,1.2017779,15
2110609,1506609,1.113129,12
2110609,2110104,2.018828,104
2110609,1501956,0.3344228,2
2110609,2101004,1.2500193,17
2110609,2102101,1.9795796,95
2110609,2112902,1.046677,11
2110609,2304400,2.701859,503
2110609,2102200,1.2515857,17
2110609,2100907,1.4404302,27
2110609,2108058,1.8347181,68
2302008,1501402,1.5678484,36
2302008,2308104,1.618476,41
2302008,2604304,1.472278,29
2302008,2309607,0.5991104,3
2302008,2311207,1.1766042,15
2302008,2310605,1.736175,54
2302008,2309201,1.0705358,11
2302008,2307205,2.1199398,131
2302008,2305704,2.7721605,591
2302008,2311108,1.5416716,34
2302008,2308401,1.679906,47
2302008,2308302,2.3192198,208
2302008,2305407,1.4684165,29
2302008,2919553,1.1868949,15
2302008,2507507,2.2775123,189
2302008,3550308,2.2473493,176
2302008,2311801,1.2798752,19
2302008,2307304,2.960687,913
2302008,2917508,1.3701975,23
2302008,2913200,1.2463211,17
2302008,2929909,1.701078,50
2302008,5208707,2.0823743,120
2302008,2306900,1.3363309,21
2302008,5200803,1.0610887,11
2302008,2921708,0.54698473,3
2302008,2930105,1.3692989,23
2302008,5300108,2.079566,120
2302008,2408003,1.6521258,44
2302008,2611101,2.380992,240
2302008,2918001,1.6757087,47
2302008,2402006,1.573976,37
2302008,2906873,1.7631096,57
2302008,2408102,2.3378718,217
2302008,2612604,1.1448154,13
2302008,2909703,0.99602187,9
2302008,5201108,1.3940738,24
2302008,3168606,1.2458488,17
2302008,3106200,1.4263172,26
2302008,3304557,2.2397373,173
2302008,2603009,1.1043884,12
2302008,2612208,1.505787,32
2302008,2504009,1.8589025,72
2302008,2510808,1.7733772,59
2302008,2903201,1.2617204,18
2302008,3549904,1.42716,26
2302008,2613909,0.48183396,3
2302008,3127701,1.3467079,22
2302008,3306305,0.6872284,4
2302008,2504306,2.0773473,119
2302008,3205309,1.6911176,49
2302008,3301009,1.3765969,23
2302008,3138401,0.9270073,8
2302008,2921302,1.4130057,25
2302008,2512101,2.0612924,115
2302008,2516904,1.5593034,36
2302008,2902104,0.07104074,1
2302008,2516201,2.1325529,135
2302008,2933307,1.5403116,34
2302008,5208004,0.65727985,4
2302008,2910800,1.1190778,13
2302008,2503704,2.0688615,117
2302008,2409407,1.8938318,78
2302008,2301307,1.447775,28
2302008,2301604,1.3896147,24
2302008,2301703,2.3124938,205
2302008,2302503,1.5892917,38
2302008,2301802,1.4318134,27
2302008,2106326,0.777824,5
2302008,2302701,1.5324322,34
2302008,2107357,1.5906106,38
2302008,2101202,0.9387467,8
2302008,2103000,1.1929919,15
2302008,1502202,1.4301217,26
2302008,2109908,1.0837413,12
2302008,1502400,1.2498502,17
2302008,2211001,1.9348291,86
2302008,1506609,1.1958147,15
2302008,2108454,1.9041427,80
2302008,2208007,1.6496881,44
2302008,2211308,0.9907163,9
2302008,2204303,0.64290845,4
2302008,2304400,2.7016563,503
2302008,2909307,1.1204267,13
2302008,2508802,1.0924413,12
2302008,2507408,1.5702113,37
2302008,2923209,1.1545943,14
2302008,2928901,0.7621272,5
2302008,2914604,1.5183606,32
2302008,2114007,1.0127586,10
2302008,2900207,1.5582371,36
2302008,2910701,0.57916653,3
2302008,2931905,0.8198543,6
2302008,2930501,1.2724744,18
2302008,2101970,1.0427729,11
2302008,2108702,0.9884139,9
1506138,1501402,2.4744756,298
1506138,3509502,2.4786022,301
1506138,5208707,3.060172,1148
1506138,5101803,2.2296205,169
1506138,5201108,2.5058744,320
1506138,5211800,1.3838639,24
1506138,5221601,1.1961677,15
1506138,5218003,1.8382447,68
1506138,1705508,2.067305,116
1506138,1721000,2.6606648,457
1506138,2104057,1.886982,77
1506138,1716109,2.0491474,111
1506138,1713304,1.1931165,15
1506138,1709302,2.0780067,119
1506138,1702109,2.6268086,423
1506138,2105302,2.6369786,433
1506138,1709500,1.7030554,50
1506138,1504208,2.1352,136
1506138,1503804,1.4445128,27
1506138,1722081,0.850449,7
1506138,1504703,1.8542497,71
1506138,1507953,2.1086338,128
1506138,1506161,1.6535349,45
1506138,1503093,1.5488698,35
1506138,1506708,2.4510741,282
1506138,1505536,2.6751776,473
1506138,1502707,2.1755533,149
1506138,1508407,2.9087093,810
1506138,1504976,1.1320819,13
1506138,1502772,1.6090182,40
1506138,1502954,2.150806,141
1506138,1508084,2.0891933,122
1506138,1502152,1.7252476,53
1506138,1505437,1.955229,90
1506138,1507300,2.1580982,143
1506138,1501576,1.7692912,58
1506138,1500347,1.5304387,33
1506138,3541406,1.4035443,25
1506138,3549805,2.11312,129
1506138,4115200,1.5281639,33
1506138,4304705,1.2403796,17
1506138,4320107,0.6838087,4
1506138,5211503,1.2557896,18
1506138,4104303,0.7960071,6
1506138,5107180,1.882118,76
1506138,5106257,1.5923084,39
1506138,5100201,1.7315048,53
1506138,1703909,0.23688485,1
1506138,1712504,1.1196058,13
1506138,1707108,0.6719098,4
1506138,5205406,0.21504559,1
1506138,1506583,1.6919335,49
1506138,5100359,1.2509452,17
1506138,2104552,1.3535624,22
1506138,1718204,0.92639023,8
1506138,1713205,2.0112212,102
1506138,1716703,1.7565933,57
1506138,2102556,1.35626,22
1506138,1716653,1.7167022,52
1506138,5106778,1.5698197,37
1506138,1700350,0.80256677,6
1506138,5108600,2.1401083,138
1506138,1706001,1.7459614,55
1506138,5103353,2.2734973,187
1506138,1502764,0.82412416,6
1506138,1501253,1.5379086,34
1506138,1503044,2.20547,160
1506138,1505551,1.0886463,12
2800308,1501402,2.359029,228
2800308,5103403,0.86295784,7
2800308,3509502,0.7598349,5
2800308,2919553,2.3570209,227
2800308,2507507,3.476588,2996
2800308,3550308,3.638792,4353
2800308,3170206,2.592381,391
2800308,2611606,3.9770079,9484
2800308,2307304,3.3143284,2062
2800308,2917508,2.7722163,591
2800308,2913200,2.142162,138
2800308,2929909,2.2384949,173
2800308,5208707,2.5839062,383
2800308,3103504,1.8050009,63
2800308,2921708,1.5458405,35
2800308,3170107,2.0843074,121
2800308,5300108,2.6559148,452
2800308,2408003,2.5901303,389
2800308,2604106,3.3698754,2343
2800308,2918001,3.1485343,1407
2800308,3133303,1.85344,71
2800308,2906873,2.5077035,321
2800308,2408102,3.3374274,2174
2800308,2909703,1.6073962,40
2800308,5201108,1.9734288,94
2800308,3168606,2.4809227,302
2800308,2606002,3.214455,1638
2800308,3106200,3.2657595,1843
2800308,2614105,2.065649,116
2800308,3304557,3.2069921,1610
2800308,5107909,0.5547756,3
2800308,2601201,2.8800247,758
2800308,2706307,2.9927883,983
2800308,2704302,4.2469625,17658
2800308,2612208,2.5368311,344
2800308,5106190,0.5288075,3
2800308,5105259,0.63139784,4
2800308,2504009,3.3864057,2434
2800308,2606200,2.520852,331
2800308,2510808,2.6031826,401
2800308,2903201,2.4967127,313
2800308,3549904,1.3772482,23
2800308,3127701,2.2607503,182
2800308,2504306,1.8544352,71
2800308,3205309,3.184597,1529
2800308,2925105,1.2360493,17
2800308,3301009,2.4664443,292
2800308,3138401,1.266111,18
2800308,3131307,2.3718626,235
2800308,3543402,2.1471198,140
2800308,2921302,2.4173458,261
2800308,5106224,1.0297837,10
2800308,2512101,1.918002,82
2800308,2700300,3.787901,6136
2800308,2933307,3.5665123,3685
2800308,5107925,0.54071736,3
2800308,3204906,2.272794,187
2800308,2910800,3.5150347,3273
2800308,4106902,2.3365583,217
2800308,2927408,4.3577666,22791
2800308,3136207,1.6090292,40
2800308,3143302,2.4442146,278
2800308,2302503,1.8647964,73
2800308,2301109,1.7180191,52
2800308,1721000,1.9632413,91
2800308,2101202,1.8626777,72
2800308,1502202,1.7447913,55
2800308,2109908,1.9329988,85
2800308,2211001,2.6375678,434
2800308,2304400,2.859806,724
2800308,2404200,1.7859145,61
2800308,2924009,3.6799653,4785
2800308,2601607,1.7336384,54
2800308,2804508,2.6479518,444
2800308,2803401,3.1460934,1399
2800308,2805604,3.4974587,3143
2800308,2805307,2.9387116,868
2800308,2806404,2.4383192,274
2800308,2804706,2.2994,199
2800308,2805703,3.2885637,1943
2800308,2803807,2.2190046,165
2800308,2806909,2.266248,184
2800308,2804904,2.9994223,998
2800308,2804300,2.3870244,243
2800308,2802601,2.7409315,550
2800308,2800209,3.3236916,2107
2800308,2802403,2.5131419,325
2800308,2801108,2.4573894,286
2800308,2803104,2.4673126,293
2800308,2800100,2.377197,238
2800308,2801603,2.580322,380
2800308,2800704,2.5953588,393
