cod_mun,cidade,espalhamento,total
1303007,19027.25279438982,26.68529654207015,19053.93809093189
1303106,22519.6260066369,432.2419849510968,22951.867991587995
1303205,15170.99349577679,125.42207794031563,15296.415573717104
1303304,18086.323497922967,28.345462318121363,18114.668960241088
1303403,34307.0863287543,1032.388236974905,35339.47456572921
1303502,14773.363371521,0.0,14773.363371521
1303536,22421.342175177106,128.23664817102264,22549.57882334813
1303569,21349.96763235985,107.07457701504534,21457.042209374897
1303601,18142.08548168233,17.504143357736602,18159.589625040066
1303700,15294.261369507458,1068.8362663315256,16363.097635838983
1303809,24803.53184680906,668.5294173344269,25472.061264143485
1303908,23289.755237692163,43.817218581464545,23333.57245627363
1303957,11876.906652250871,203.02197005314898,12079.92862230402
1304005,8167.4036318934195,141.53438008822317,8308.938011981643
1304062,28341.761379462165,2529.703927695798,30871.465307157963
1304104,13231.359600566817,11.030055298878807,13242.389655865696
1304203,27146.090590286545,1610.2055097981804,28756.296100084724
1304237,14436.251134601967,188.0538577447643,14624.304992346732
1304260,11356.583853824446,22.07841562513116,11378.662269449578
1304302,12695.348843758664,198.7951833780391,12894.144027136703
1304401,17023.201134666702,26.367327248482386,17049.568461915183
1400027,11132.508144547282,560.7251244606755,11693.233269007958
1400050,12235.90687628995,168.95088288425674,12404.857759174207
1400100,40047.52672458605,3509.685557738011,43557.212282324064
1400159,10589.718795595965,231.78223059720463,10821.50102619317
1400175,14495.975821263037,663.1404209754559,15159.116242238493
1400209,16214.286480892199,728.8070721100498,16943.093553002247
1400233,9116.919647006214,370.02960244043214,9486.949249446647
1400282,10559.933229512611,49.74537266117633,10609.678602173788
1400308,14084.28428946028,568.4225910190238,14652.706880479303
1400407,9665.311067608105,4083.291960409127,13748.603028017233
1400456,15018.825424939048,132.73897496700118,15151.56439990605
1400472,19819.53952190281,1330.6830032927585,21150.222525195568
1400506,7444.859063487151,2444.033091617608,9888.892155104759
1400605,7347.877505187893,353.63160900320844,7701.509114191102
1400704,9436.758548270132,31.53295256392352,9468.291500834055
1500107,37527.12675498278,113.7227736670342,37640.849528649815
1500131,6786.449547224669,696.2238499854135,7482.673397210083
1500206,27025.959946448198,88.83093813976475,27114.79088458796
1500305,23012.346869032564,36.019642989208165,23048.366512021774
1500347,18643.890043799256,154.9109081916275,18798.800951990885
1500404,27394.584739154296,21.976420053140558,27416.561159207435
1500602,33355.88180123283,2734.254338278976,36090.1361395118
1500701,19609.687510338113,1.362205574159506,19611.04971591227
1500859,19264.84998949607,167.0870043512698,19431.93699384734
1500909,24875.609503063766,371.9135335120477,25247.523036575814
1500958,20329.877223472904,400.3534250364635,20730.23064850937
1501006,12960.298603275898,30.15579411870385,12990.454397394602
1501105,20330.205606651194,10.659010444300982,20340.864617095496
1501204,25614.914963531563,35.05121090374965,25649.96617443531
1501253,3118.0420254559676,93.8026381794368,3211.8446636354042
1501303,35822.83463047524,43.94031230655123,35866.77494278179
1501402,42483.020784592336,3779.527287685256,46262.54807227759
1501451,13826.43242347983,198.71964788620744,14025.152071366037
1501576,13375.726501329633,708.9321944526724,14084.658695782306
1501600,13151.524043434292,172.54218259947228,13324.066226033765
1501709,35745.93665030225,253.4566824166281,35999.39333271887
1501725,11995.22740962245,316.12721619979175,12311.354625822241
1501758,6647.491005330852,587.482463604631,7234.973468935483
1501782,29420.54170970276,105.0058353178713,29525.547545020632
1501808,33818.93488299408,105.45410984410273,33924.38899283818
1501907,19347.436118304955,551.6582400400978,19899.094358345053
1501956,21525.74552959974,24.4175654517147,21550.163095051452
1502004,17072.50948630973,455.02258024934423,17527.532066559073
1502103,36551.6764401358,26.284337222516033,36577.96077735832
1502152,22631.122975029353,521.3704694750945,23152.49344450445
1502202,29260.971627920753,923.262916859899,30184.23454478065
1502301,26767.14314241441,92.01477659596146,26859.157919010373
1502400,38828.091229506004,717.283065663036,39545.374295169044
1502509,17063.2125431972,2.390914879543607,17065.603458076745
1502608,10243.400266645638,88.47978551434016,10331.880052159979
1502707,25166.6949739642,391.1746453930974,25557.869619357298
1502756,21058.193368666958,420.5438685326729,21478.73723719963
1502764,11490.62686997206,2.3769257321389206,11493.003795704199
1502772,13611.860305410739,1183.335752164755,14795.196057575493
1502806,21568.012507554704,161.86659119577052,21729.879098750476
1502855,11955.414346360885,12.472329218943939,11967.88667557983
1502905,23356.067058858243,78.13644565409022,23434.203504512334
1502939,28109.365284360054,120.16745251671111,28229.532736876765
1502954,20733.33645632796,1522.6991332367586,22256.03558956472
1503044,15358.78120277376,75.79431101313031,15434.575513786891
1503077,17949.818236084313,83.20514367807336,18033.023379762388
1503093,23488.469527588728,214.98406004347572,23703.453587632204
1503101,21092.406430968967,116.9877635065571,21209.394194475524
1503200,22700.292131696944,416.32042766028746,23116.612559357232
1503309,28368.251991481695,467.2733856758512,28835.525377157544
1503408,10130.100730642762,79.50617981975515,10209.606910462517
1503457,29198.60251491525,67.73789200064512,29266.340406915893
1503507,20565.739670518364,74.01067551699722,20639.750346035362
1503606,32802.38006550554,1480.306387149832,34282.68645265537
1503705,26548.66275873633,21.960134085890385,26570.62289282222
1503754,6338.76438584525,43.63118063121819,6382.395566476468
1503804,27977.416729727218,121.28033519725182,28098.69706492447
1503903,27907.87595048394,24.497455624149083,27932.37340610809
1504000,19422.377091006936,6.912130401357919,19429.289221408293
1504059,19650.199535698193,365.00812511912983,20015.207660817323
1504109,7642.453170510144,100.48021132900273,7742.933381839147
1504208,38747.68928628547,3168.9166309618104,41916.60591724728
1504307,19391.433869068165,32.84140631462952,19424.275275382795
1504406,18990.320239188943,13.48899282379606,19003.80923201274
1504455,20458.47288733109,71.18542151419848,20529.658308845286
1504505,18798.05745104125,59.082988114526785,18857.140439155777
1504604,20309.181699397166,20.79525615678474,20329.97695555395
1504703,31615.53165626411,207.41756038679404,31822.949216650904
1504752,12869.406491499962,108.67870752630081,12978.085199026262
1504802,27561.672236056897,63.26673458842373,27624.93897064532
1504901,23474.398821303344,36.60667945230178,23511.005500755648
1504950,15760.487908548315,54.624468498987184,15815.112377047302
1504976,13274.903844805578,430.50790916780875,13705.411753973387
1505007,12453.149785489448,442.7443355033389,12895.894120992787
1505031,16540.64378574886,6441.767638372371,22982.41142412123
1505064,30932.98316166449,55.01059684506258,30987.993758509554
1505106,26333.216713144993,15.014442496628535,26348.23115564162
1505205,20768.093744686565,56.919146590232934,20825.012891276798
1505304,30250.527504470552,435.7614514443042,30686.288955914857
1505403,13838.555288243433,750.7572866945039,14589.312574937938
1505437,20880.039602098415,568.6287849531896,21448.668387051606
1505486,25487.604204908133,164.38009555034287,25651.984300458476
1505494,6834.868300335479,227.1802188469612,7062.04851918244
1505502,34646.42425222923,377.53575495477014,35023.960007184
1505536,38770.774953807566,1304.5564431349085,40075.33139694248
1505551,4984.399142445096,174.38243056475284,5158.781573009849
1505601,7214.074740714842,801.9240598576858,8015.998800572528
1505635,10789.639484538062,17.038197696963625,10806.677682235026
1505650,20453.27796005848,57.98113674855546,20511.259096807036
1505700,20310.57932040693,166.22693661488526,20476.806257021817
1505809,28625.400564084794,44.22212883684184,28669.622692921635
1505908,23743.69486839127,109.61597177241724,23853.31084016369
1506005,19499.13609655089,29.61973853272016,19528.75583508361
1506104,9312.77597467853,612.4741345705272,9925.250109249058
1506112,11318.795540999974,127.7726162646502,11446.568157264624
1506138,31238.900053713696,1429.3838369703851,32668.28389068408
1506161,13934.673951043083,545.6153275200563,14480.28927856314
1506187,26465.927596428613,130.26480749060767,26596.19240391922
1506195,26237.492223240708,285.92611988916246,26523.41834312987
1506203,23327.107826864667,252.90590757924915,23580.013734443917
1506351,15915.81875625538,0.0,15915.81875625538
1506401,9060.263653469432,112.20300079242674,9172.466654261858
1506500,30076.000649094483,145.10560007718664,30221.10624917167
1506559,14876.633778287842,126.95178360047446,15003.585561888316
1506583,16125.313157492013,46.759840434914864,16172.072997926929
1506609,17118.247289606465,2204.9959291891564,19323.243218795622
1506708,30293.303741787488,675.6530662818059,30968.95680806929
1506807,37461.455936804916,5114.0465284255315,42575.50246523045
1506906,6194.6197438600975,561.7233703871635,6756.343114247261
1507003,20455.859454504465,81.15347155311709,20537.01292605758
1507102,13990.94418863179,58.53551549065141,14049.479704122443
1507151,17835.529431592564,203.41022181772792,18038.939653410293
1507201,20444.77075297577,29.670462016621705,20474.441214992392
1507300,36146.13921451386,184.68223260650745,36330.82144712037
1507409,12621.514944494029,766.2189063997753,13387.733850893805
1507458,21744.597969621114,179.80514936989115,21924.403118991006
1507466,5786.632446497726,375.02221082812645,6161.654657325853
1507474,16686.721876544434,182.24073437960456,16868.962610924038
1507508,11522.60701328436,89.09426710230699,11611.701280386667
1507607,27853.949788802285,312.85382843682584,28166.80361723911
1507706,18460.82911549962,13.435084309176464,18474.264199808797
1507755,5585.25155218597,1406.5867902410957,6991.838342427065
1507805,9639.242867038163,89.86600826865838,9729.108875306822
1507904,25768.233500840233,74.65569631007806,25842.88919715031
1507953,34454.76713345776,110.86560769822405,34565.63274115598
1507961,10080.538329359206,424.52349046987223,10505.061819829078
1507979,14466.301747676467,54.89333891173782,14521.195086588205
1508001,28748.620085911993,80.82327605634883,28829.44336196834
1508035,20026.68120885467,671.8473139116077,20698.528522766275
1508050,14576.355449439023,397.8571200923219,14974.212569531344
1508084,22856.62196079833,1374.7661262813428,24231.38808707967
1508100,34756.46761880271,292.0238160351516,35048.49143483786
1508126,28309.977459215886,124.93428287668561,28434.911742092572
1508159,24563.853098280182,84.20006187069384,24648.053160150877
1508209,26799.61633367377,65.55048561574743,26865.166819289516
1508308,28310.23821464824,35.084014896157754,28345.3222295444
1508357,12352.990575168693,50.481271811255716,12403.471846979948
1508407,24093.382733380135,1587.8198342648298,25681.202567644963
1600055,5185.7860586986735,269.76444266741726,5455.55050136609
1600105,8142.985575068867,272.4874339000573,8415.473008968924
1600154,12898.449235514945,6147.5213652969505,19045.970600811896
1600204,9774.73077682798,35.69348171437601,9810.424258542356
1600212,5726.0524003006685,250.89741401818765,5976.949814318856
1600238,7279.858379913433,471.0066923027156,7750.865072216148
1600253,5316.489654057858,246.43386469018265,5562.923518748041
1600279,33745.12858301991,9.019682207059654,33754.14826522697
1600303,41768.02260749024,2769.079986881585,44537.10259437183
1600402,16239.470278215711,24.06426551946161,16263.534543735173
1600501,18979.116361229157,9.614719302262591,18988.73108053142
1600535,16424.287431972785,281.58858080554313,16705.876012778328
1600550,4730.295976566845,9919.352774863946,14649.648751430792
1600709,13983.94181000808,167.1219278249481,14151.063737833028
1700251,2529.095325190207,514.3344407354788,3043.429765925686
1700350,4944.0361563503475,577.455730092169,5521.491886442516
1700400,6298.283642692082,108.74258562271194,6407.026228314794
1700707,7463.214955822227,366.31852562650806,7829.533481448735
1701002,8279.484884694179,93.96162926603478,8373.446513960213
1701051,3322.643163119014,927.8843378864879,4250.527501005502
1701101,4590.570829747331,867.9619032202164,5458.532732967547
1701309,5296.9807092065,177.97706143818132,5474.957770644682
1701903,6557.338549658662,85.70806677463773,6643.046616433299
1702000,7377.980220845084,2943.228358662832,10321.208579507915
1702109,37755.35887937993,1315.979102324177,39071.337981704106
1702158,5423.567749642971,228.81863100741631,5652.386380650387
1702208,21842.167771164684,457.83474101935786,22300.00251218404
1702307,6036.7323900069,207.05058214208367,6243.782972148983
1702406,8798.46664500004,4515.392256173533,13313.858901173573
1702554,14249.408703012126,958.7577181324241,15208.16642114455
1702703,3581.538535878727,3583.7330448590965,7165.271580737824
1702901,8544.153474341581,477.289383997614,9021.442858339195
1703008,9190.135435968801,12.747140296033807,9202.882576264836
1703057,3472.8888422830414,327.3679146474575,3800.256756930499
1703073,4408.224706815976,47.31696922833207,4455.541676044308
1703107,5261.362945663289,377.27700943638524,5638.639955099674
1703206,4201.251507093702,75.38409678466103,4276.635603878362
1703602,2157.0111557396294,1363.6954868777386,3520.706642617368
1703701,5155.058797739114,236.8416421522204,5391.900439891335
1703800,9876.652462290851,90.66211269504119,9967.314574985892
1703826,2232.747378907578,446.58956344907716,2679.336942356655
1703842,9072.318495648886,14.47729451163168,9086.795790160517
1703867,4248.495646571793,385.2492996019005,4633.744946173694
1703883,2543.111609791943,796.5417219265628,3339.653331718506
1703891,3956.9502925369006,111.68344053773968,4068.6337330746405
1703909,5137.485072203811,46.35472877336136,5183.839800977173
1704105,2866.6788592255875,33.838718476249745,2900.517577701837
1704600,1395.1633857556299,55.52236101466813,1450.685746770298
1705102,3195.5905061723715,549.8015112709904,3745.392017443362
1705508,21690.759518805513,661.0642500308192,22351.823768836333
1705557,4519.353763992177,2883.753669368949,7403.107433361126
1705607,3869.202357114604,279.0663242817615,4148.2686813963655
1706001,5279.833290190078,352.2259979850145,5632.059288175092
1706100,6593.288051307677,96.6692435429703,6689.9572948506475
1706258,1703.5677759899238,2202.606306170389,3906.1740821603125
1706506,5759.017281960501,60.43984140253705,5819.457123363039
1707009,16116.879490571982,1567.2126658676816,17684.092156439663
1707108,6363.699522128318,127.83288184915575,6491.532403977473
1707207,6517.412119590424,70.9153860724563,6588.32750566288
1707306,4420.411700605042,8.586707364685138,4428.998407969727
1707405,9625.354436372147,30.02548786818439,9655.379924240331
1707553,3322.08223598514,16271.55516265311,19593.63739863825
1707652,4858.981567365335,1246.7580955249293,6105.739662890264
1708205,14060.762631469483,185.37047862459033,14246.133110094073
1708254,2518.93964597761,2070.131208800758,4589.070854778368
1708304,4807.396983211786,261.2680972604182,5068.665080472205
1709005,10918.71923925004,6.724747907284815,10925.443987157325
1709302,17815.28387507297,1412.0082184636806,19227.292093536653
1709500,31519.914449093485,1379.3296369918612,32899.244086085346
1709807,2042.0157342028765,0.0,2042.0157342028765
1710508,6752.687451901747,201.72722182175798,6954.414673723505
1710706,5371.855621513806,428.5194228069642,5800.37504432077
1710904,3641.716058225903,113.29342197622302,3755.009480202126
1711100,2343.287436413574,625.0929061482007,2968.380342561775
1711506,3698.999826467887,1708.8342580191,5407.834084486987
1711803,2123.0717964560736,86.82653504502805,2209.8983315011014
1711902,11446.699552090446,104.8304710407705,11551.530023131216
1711951,4226.597299184945,187.55359595635824,4414.150895141303
1712009,3076.341002765823,486.3076507376755,3562.6486535034983
1712157,1930.9245256371705,1623.4643874552132,3554.3889130923835
1712405,3563.988504271717,50.016639048936895,3614.0051433206536
1712454,3072.5939664600896,853.9181644494413,3926.512130909531
1712504,4978.199472274571,182.21596918473213,5160.415441459303
1712702,2687.5172044225233,1.7116648990379322,2689.228869321561
1712801,3328.9782491477,144.29395601192425,3473.2722051596243
1713205,17482.61457521406,615.7478445941144,18098.362419808174
1713304,11073.529597118684,1206.8345354384971,12280.36413255718
1713601,7310.745137753752,309.1294953434775,7619.874633097229
1713700,2237.883249168447,1798.9089247418306,4036.7921739102776
1713809,6231.598956462769,276.0679197715384,6507.666876234307
1713957,3459.4686973997,744.3226053985749,4203.791302798275
1714203,8095.012931664985,1112.091958349692,9207.104890014678
1714302,3601.9025005104295,236.2245273078631,3838.1270278182924
1714880,10132.396873382213,96.33524733861378,10228.732120720826
1715002,4090.036747807131,1707.3507389430274,5797.387486750158
1715101,4209.49883930111,155.99109752148388,4365.489936822594
1715150,2255.54110794899,2016.6466376292533,4272.187745578243
1715259,2681.0593749398163,172.70914064307846,2853.768515582895
1715507,1106.9702400920203,1294.385176548138,2401.355416640158
1715705,5746.878974224751,17.43778478240608,5764.316759007157
1715754,6917.980292262764,534.4692224426279,7452.449514705392
1716109,25900.973862096682,1258.0914812106482,27159.06534330733
1716208,8997.438759796418,326.5634905680598,9324.002250364478
1716307,4590.149835044103,228.98381353445902,4819.133648578562
1716505,15487.355189257289,244.129329580816,15731.484518838104
1716604,10087.211207093807,577.1479443877016,10664.359151481509
1716653,5150.660080257395,622.7487313979562,5773.408811655351
1716703,7179.168966386942,1530.824632661348,8709.99359904829
1717008,4175.081959182961,294.57480934259746,4469.656768525559
1717206,2930.4392502477654,284.8845657074954,3215.3238159552607
1717503,7041.899887203775,109.78061250344051,7151.680499707215
1717800,4301.742374962419,1574.1501320994532,5875.892507061872
1717909,7317.823816190575,327.0096674866104,7644.833483677185
1718006,3071.5761626923386,937.4587748880062,4009.034937580345
1718204,26475.917602359783,335.1044899085855,26811.02209226837
1718303,7618.5919073793,27.41230314539934,7646.004210524699
1718402,3496.680597806119,984.0024021742377,4480.682999980357
1718451,2641.888114280122,1919.7163022151044,4561.604416495226
1718501,4158.126127705007,10.23988868844155,4168.366016393448
1718550,4440.596217370277,619.1770165650794,5059.773233935357
1718659,2158.875520934478,0.0,2158.875520934478
1718709,2766.5770944748742,1749.8059909882982,4516.383085463172
1718758,5964.905083659563,69.5573331629372,6034.462416822501
1718808,4587.0533963569105,0.0,4587.0533963569105
1718840,3237.0831736464943,248.63022919596742,3485.7134028424616
1718865,6923.266196280158,56.7967699279874,6980.062966208145
1718881,3383.5458191056505,606.0049227605498,3989.5507418662
1718899,2319.718626432746,2653.7608877291186,4973.479514161865
1718907,4572.414300164715,200.77294466746787,4773.187244832183
1719004,2826.992108831281,428.5515101625851,3255.543618993866
1720002,2459.4093660780104,64.60327670515032,2524.0126427831606
1720101,5082.776525937534,292.75252080967,5375.529046747204
1720150,1584.0156372482197,0.0,1584.0156372482197
1720200,10411.848658165156,305.38664213882225,10717.235300303979
1720259,2987.589402234201,749.1039613336534,3736.6933635678542
1720309,4603.732023615156,121.38913873936835,4725.121162354525
1720499,3665.333917184335,567.0373198715224,4232.371237055857
1720655,5075.239710584175,427.9285520832193,5503.168262667394
1720804,7901.0724550756995,589.0222224507773,8490.094677526477
1720853,1960.6312573449463,569.2071899049761,2529.8384472499224
1720903,13143.108830411102,1318.8974443546447,14462.006274765747
1720937,2132.0723449230277,29.557087199892777,2161.6294321229207
1720978,2735.81392522504,535.2923078988701,3271.10623312391
1721000,37944.92055447219,4603.526666245989,42548.44722071818
1721208,25005.202951503165,110.79673574973567,25115.9996872529
1721307,2697.201914196839,144.57420281967754,2841.7761170165163
1722081,9966.947302569502,185.8015521634587,10152.748854732961
2100055,34394.20425091373,530.6996801447492,34924.90393105848
2100105,6076.275424553263,20.416202057867483,6096.691626611131
2100154,10625.034935174033,24.709993730207696,10649.744928904242
2100204,16064.49124294651,61.52804452543133,16126.019287471941
2100303,18318.169604329927,34.701598630742915,18352.87120296067
2100402,7369.841828113618,162.74335420283475,7532.585182316453
2100436,18608.16597442996,913.5025791396961,19521.668553569656
2100477,20316.01159772171,74.56301252016935,20390.574610241878
2100501,13584.49420841354,40.73202486587866,13625.226233279418
2100550,6413.983296375717,107.697346523775,6521.680642899492
2100600,23587.978632240134,210.43822476656024,23798.416857006694
2100709,18390.836090795456,85.62639490674817,18476.462485702203
2100808,12670.918791040343,726.6289843034232,13397.547775343766
2100832,13619.576494181725,205.8574028984889,13825.433897080215
2100873,12506.120411841708,76.183493587193,12582.303905428902
2100907,24960.124965373387,235.33111581709653,25195.456081190485
2100956,20646.508745032777,19.353749169719674,20665.862494202498
2101004,19412.961891548057,795.5544528500262,20208.516344398082
2101202,33569.330197739575,685.3920314175712,34254.722229157145
2101251,13471.174386407309,838.7632641248441,14309.937650532152
2101301,14268.620450046816,156.60024266042808,14425.220692707244
2101350,5292.035468786052,71.98206286311267,5364.017531649164
2101400,32911.89680335142,466.6285725156247,33378.525375867044
2101608,32245.302512938244,66.84740345666808,32312.149916394912
2101707,28641.015873479642,32.52320099356604,28673.539074473207
2101731,6850.603663332113,38.24470804703616,6888.848371379149
2101772,9671.279938143594,50.55218497537574,9721.83212311897
2101905,15652.018362724099,95.12596878418117,15747.14433150828
2101939,5572.35577601649,2250.375877334612,7822.731653351102
2101970,7559.433194472213,162.34059292869068,7721.7737874009035
2102002,23609.316976727387,130.41070084387178,23739.72767757126
2102036,21448.68161316072,41.20278244019018,21489.884395600908
2102077,13056.159921227567,5.097275144302884,13061.25719637187
2102101,21964.13109094247,401.3782494391951,22365.509340381665
2102150,7831.692192670332,44.15754021050464,7875.849732880836
2102200,19093.89015675747,220.04161293003887,19313.931769687508
2102309,16942.762705084442,218.10436957459498,17160.867074659036
2102325,30133.193854843823,264.9749725300468,30398.16882737387
2102358,12387.155687624398,221.31704300793746,12608.472730632335
2102408,9597.212195641363,198.42329330329108,9795.635488944654
2102507,14711.447265629131,84.60189750866627,14796.049163137797
2102556,11780.005651075466,243.9772688519143,12023.98291992738
2102606,15141.928839231532,268.24949750261425,15410.178336734147
2102705,16006.633416144648,815.1254491681524,16821.7588653128
2102754,9299.4779052453,1348.5858677341414,10648.063772979442
2102804,20720.947994908904,42.1979365517186,20763.14593146062
2102903,16955.587373542923,431.9778993446,17387.565272887525
2103000,37469.90189155721,584.626197434487,38054.5280889917
2103109,9219.934146226127,32.50743839359106,9252.441584619719
2103125,7802.591497952622,95.2344432961562,7897.825941248779
2103158,11379.699630465986,32.43771565391221,11412.137346119898
2103174,16021.996832677267,113.38872841681832,16135.385561094085
2103208,31126.486820274386,276.8917331013751,31403.378553375762
2103257,11986.03359248055,224.0174553476784,12210.051047828229
2103307,35154.99806607491,465.8352644633608,35620.83333053828
2103406,25645.50668842485,195.65364878197224,25841.160337206824
2103505,23346.80026438147,468.2464442315575,23815.046708613027
2103554,13041.780752070094,35.35679653887115,13077.137548608966
2103604,28983.623797384855,15.85316992716738,28999.47696731202
2103703,20529.077502377215,105.70020221963219,20634.777704596847
2103802,16670.615871108384,141.93696794030404,16812.552839048687
2103901,9728.453871554628,299.33158689022343,10027.78545844485
