cod_mun,pib,PIB_agro,PIB_ind,PIB_serv,PIB_pub,hierarquia,nome_hierarquia,CGT,CI,CGP,indice_atracao,ia_vestuario,ia_moveis,ia_saude_bm,ia_saude_a,ia_ensino_sup,ia_cultura,ia_esporte,ia_aeroporto,ia_jornal,ia_transporte,num_leitos
1709302,565667,36876,29415,299932,139200,4A,Centro de Zona A,2.6232492903979,2.14612803567824,0.477121254719662,23752.7373135499,30938.6891988142,37092.100481892,16153.8619241761,664.183333333334,44488.0929011474,12582.1577005649,19806.6650488734,0.0,0.0,66368.7984334508,2.2198855006426
3157005,545536,22241,63431,259891,149595,4A,Centro de Zona A,2.65321251377534,2.17609125905568,0.477121254719662,36015.3058460508,33448.1833333333,39276.8333333333,65925.6833333333,14646.5333333333,35896.2466666667,38806.31,62429.0166666667,0.0,5664.06666666667,58452.3891540202,1.88638177464993
3112307,543553,71940,50324,247810,133191,4A,Centro de Zona A,2.60422605308447,2.12710479836481,0.477121254719662,30207.1500448046,48635.4266666667,41783.7833333334,21905.73,0.0,9213.26666666665,90534.3333333334,38949.51,0.0,0.0,27804.6609183927,1.42645815722739
1502707,542686,84241,49902,213076,150056,4A,Centro de Zona A,2.58433122436753,2.10720996964787,0.477121254719662,23228.5316966936,16274.7,8317.12000000001,29322.8333333334,14295.25,39466.7666666666,50402.15,30402.0666666666,0.0,4503.13333333333,38581.7913787414,4.14798675996145
2305407,539034,45986,23942,217365,218661,4A,Centro de Zona A,2.42651126136457,1.94939000664491,0.477121254719662,35152.4503437607,18062.6,22651.1333333333,58555.5,1463.46666666666,77688.0933333334,70532.8847392028,29179.6666666667,0.0,0.0,72590.5539474464,0.823868651797799
3113305,506531,24640,50264,278025,119664,4A,Centro de Zona A,2.64443858946784,2.16731733474818,0.477121254719662,34774.3475856035,29802.2166666667,23726.7666666667,96767.4833333333,47673.45,47779.1866666667,29381.29,20471.3333333333,0.0,7906.50666666666,40981.8343806173,6.36595125500182
2807402,501556,16996,35354,202929,203523,4A,Centro de Zona A,2.39794000867204,2.09691001300806,0.301029995663981,37571.8152601461,212393.923286283,69334.65,6971.4,0.0,11264.7333333333,26870.4833333334,10331.9,0.0,0.0,21782.5958804467,0.0385780143895994
4113502,493576,42665,91747,224485,94977,4A,Centro de Zona A,2.43616264704075,1.95904139232109,0.477121254719662,18074.7452960823,20461.3605832516,22791.5450781248,21149.2394556242,321.833333333333,16147.5866666667,8083.6925585674,22641.0784998141,0.0,26691.0,41794.074546366,5.1903868800977
5218300,463368,30800,42413,231133,121187,4A,Centro de Zona A,2.53147891704225,1.92941892571429,0.602059991327962,16679.5769845557,18575.0055295645,21582.8102419958,24243.696010434,2131.83333333334,25752.5666666667,12999.5666666667,22054.59,0.0,0.0,26250.2616556036,1.51202749140893
2411205,461223,7700,26395,214488,166884,4A,Centro de Zona A,2.60422605308447,2.12710479836481,0.477121254719662,36204.2440671277,48233.8140782706,35484.4666666667,61986.7066666667,27525.1633333333,47931.3355297214,32679.5121108696,43048.5833333333,0.0,0.0,33177.0296004628,3.83686952102655
2101707,448873,61902,22531,168529,171164,4A,Centro de Zona A,2.4345689040342,1.83250891270624,0.602059991327962,24027.5716374481,17220.6833333333,16009.85,88207.7919063738,2731.25,23361.8166666667,27727.2,37104.9166666667,0.0,0.0,7665.31750633268,0.841042893187553
2929909,444046,21121,22389,230191,130866,4A,Centro de Zona A,2.61066016308988,2.00860017176192,0.602059991327962,53320.4518282248,94057.0133333334,83509.8166666667,87917.9933333333,30774.2,46693.5333333333,34979.71,35338.7,0.0,947.0,92252.2488206645,2.16198994105733
3100203,430235,113825,31003,172333,86081,4A,Centro de Zona A,2.63848925695463,2.16136800223497,0.477121254719662,9603.00473504788,11784.3866666667,18851.7,6000.16666666667,334.186666666666,8828.09,18006.4,11951.3771550361,0.0,78.0666666666667,17584.752795663,1.98079490160617
5005681,430165,40271,82544,154998,97238,4A,Centro de Zona A,2.57403126772772,2.09691001300806,0.477121254719662,15442.1465338133,9390.71666666667,11633.05,3756.85,0.0,11174.9166666666,12071.1833333333,17943.1833333333,0.0,38660.1333333333,49791.4320048002,1.97195442594216
2312304,428919,70859,26589,161511,142514,4A,Centro de Zona A,2.44090908206522,2.13987908640124,0.301029995663981,37523.9869758208,98477.5933333333,30639.6333333333,17765.1033333333,208.2,5516.49,86327.8766882851,47721.9166666667,0.0,0.0,76276.3404172738,2.00217257023579
5208905,410958,89165,24609,181944,85816,4A,Centro de Zona A,2.77378644498119,1.99563519459755,0.778151250383644,18344.4597242672,3579.68333333333,1718.78333333333,14812.1833333333,2977.96666666667,35483.21,59586.205924236,35245.11,0.0,222.6,29023.7161332505,4.84377727352068
2601409,410872,25255,19100,170258,167065,4A,Centro de Zona A,2.70586371228392,2.10380372095596,0.602059991327962,25266.4236690163,58039.9166666666,71320.2333333333,50457.5833333333,0.0,5876.64601737749,12500.6753680883,14950.3333333333,0.0,1511.96666666667,38006.8819713635,4.77063357774018
3168002,396171,26126,31388,185485,124881,4A,Centro de Zona A,2.45636603312904,2.15533603746506,0.301029995663981,45199.8499292071,63766.7166666667,40866.8666666667,70498.5766666667,24706.73,6348.0,54831.2433333333,58744.5,0.0,95031.8333333333,31431.798844644,2.39234449760766
2513901,388830,7600,36138,162451,139625,4A,Centro de Zona A,2.13987908640124,1.83884909073726,0.301029995663981,12775.0623346416,24383.61,20006.5,5711.70000000001,0.0,1616.25,15504.9,25955.6833333333,0.0,0.0,23532.4657887194,1.39069712391999
4206900,388307,19258,83811,168468,80786,4A,Centro de Zona A,2.56584781867352,2.26481782300954,0.301029995663981,11822.3883237002,14365.6175843944,8604.51766851323,37865.0634439923,3445.55,17340.2071578435,2366.25988609583,11288.3482033665,0.0,6594.34999999999,14207.5741947575,4.14849484097437
2512101,367261,13288,23873,158952,143618,4A,Centro de Zona A,2.35793484700045,1.88081359228079,0.477121254719662,21964.0854372746,22913.5066666667,37535.2,22107.11,772.233333333334,19243.29,21334.7333333333,26848.1066666667,0.0,0.0,53330.2452123622,2.8703166508901
2105708,361403,35183,18339,154368,131305,4A,Centro de Zona A,2.11394335230684,1.81291335664286,0.301029995663981,35033.7726840653,38237.13,52418.6066666666,29253.69,3197.0,1715.5,83959.9838786652,79531.8175452205,0.0,0.0,40931.4031974949,2.88513554126345
2906873,353837,14995,24088,188354,91982,4A,Centro de Zona A,2.44715803134222,2.14612803567824,0.301029995663981,32892.0581237341,33316.6,74501.0833333334,23643.6833333333,1041.7,25879.7166666667,28269.0366666667,35011.4333333333,0.0,4486.44333333334,93284.9075734323,1.87185970904075
4320701,338794,44769,24873,179184,62849,4A,Centro de Zona A,2.41161970596323,2.11058971029925,0.301029995663981,17145.1380787549,30140.4833333333,25057.8,14845.1333333333,1677.2,17685.5533333333,15674.1133333333,23944.99,0.0,21450.8333333333,20975.2741208821,10.2498827627789
2203701,324677,10283,23026,120745,147715,4A,Centro de Zona A,2.23044892137827,1.92941892571429,0.301029995663981,38764.9894904379,84210.9166666666,55995.1,49460.6233333333,70.2666666666667,27424.1,35785.9833333333,77226.85,0.0,0.0,29226.4175254883,1.76673986017516
1707009,285427,19834,14663,107444,123727,4A,Centro de Zona A,2.64836001098093,1.94939000664491,0.698970004336019,14085.8003596199,17351.8333333333,19160.7666666667,15144.3,0.0,21411.75,21299.4933333333,22606.65,0.0,0.0,8793.96058866992,1.78489702517162
2202901,280289,29523,13001,115205,99620,4A,Centro de Zona A,2.67117284271509,1.82607480270083,0.845098040014257,36482.8935486545,45930.4248222716,35932.8969206084,33177.9022575988,3112.2,71195.3197514328,52912.8474995169,49015.249410789,0.0,0.0,39278.762508561,1.69332079021637
2111102,258482,15227,34396,120473,70509,4A,Centro de Zona A,2.35218251811136,1.8750612633917,0.477121254719662,27014.6444124363,44678.3620584062,39769.897759076,24446.5540528687,4776.43333333333,19913.458363614,36685.980758048,44830.2555377551,0.0,0.0,30343.3857585509,2.08816705336427
2907806,256155,23828,13421,104664,100691,4A,Centro de Zona A,2.32633586092875,2.02530586526477,0.301029995663981,23081.9140025542,45035.91,40410.7466666667,20993.05,586.699999999999,512.666666666666,33067.9666666667,23058.5166666667,0.0,0.0,47799.4844690694,1.4690010792661
2507002,251055,8911,18559,104864,97987,4A,Centro de Zona A,2.40140054078154,1.79934054945358,0.602059991327962,30249.8718386802,40155.55,49618.1433333333,34079.2066666667,3742.95333333333,2059.87333333333,27511.9833333333,85918.6333333333,0.0,0.0,29162.5032147889,1.94702470287592
2103802,217059,8424,16563,107624,67462,4A,Centro de Zona A,1.92427928606188,1.92427928606188,0.0,17331.1718628486,23803.0866666667,20769.0033333333,14577.5666666667,1598.74,0.0,22113.6633333333,29968.3133333333,0.0,0.0,48760.1395408964,1.24314128943759
2211308,206847,16349,11546,84702,77478,4A,Centro de Zona A,2.58771096501891,2.11058971029925,0.477121254719662,19776.2404391047,26776.8233333333,26830.91,24166.3133333333,5157.51333333333,19283.5,27780.0633333333,37145.6,0.0,0.0,24786.0965120961,2.20032526547403
2200202,174731,2594,15332,77682,66685,4A,Centro de Zona A,2.30102999566398,2.0,0.301029995663981,25504.5464843714,55464.5779808959,45777.871051271,23399.92,866.966666666667,22947.8252265291,27288.4184286542,26838.7543771531,0.0,0.0,35194.0411499643,1.15280419620727
3500709,2562986,59175,1393905,628745,160194,4B,Centro de Zona B,2.62634036737504,2.14921911265538,0.477121254719662,4437.55287261619,1485.23333333333,2397.8,1496.51666666667,788.599999999999,4960.76666666667,698.933333333334,1810.39,0.0,2960.2,27777.0887261619,1.62061421278665
2702306,1551619,621561,330262,265917,220957,4B,Centro de Zona B,2.40654018043395,1.92941892571429,0.477121254719662,13312.555043325,6820.36666666666,5477.46666666667,38711.9954016359,45016.35,2358.38043709494,7279.89999999999,14797.0166666667,0.0,0.0,5694.26097564718,4.84424171705385
5002951,1498470,420599,118913,610765,153294,4B,Centro de Zona B,2.48713837547719,2.48713837547719,0.0,9692.88186276658,5618.60000000001,7865.93333333334,3116.48333333333,0.0,7377.86666666666,16531.16,11502.6666666667,0.0,31400.7333333333,13233.5315906286,3.25746162303025
3505203,1424982,67594,620431,508983,124616,4B,Centro de Zona B,2.32633586092875,2.02530586526477,0.301029995663981,3330.9233701412,2693.46666666667,3739.66,2443.92,1853.50666666667,151.28,593.08,1408.31333333333,0.0,18529.53,1896.47703474536,0.657875918881039
2110302,1275734,20261,1055975,58998,56999,4B,Centro de Zona B,1.61278385671974,1.61278385671974,0.0,9149.25785691384,6387.12,6498.18666666666,5759.02666666666,0.0,0.0,29680.26,5306.34,0.0,10932.0,24501.6748654347,2.06412549883033
4120903,1270019,113909,739193,230929,134813,4B,Centro de Zona B,2.38381536598043,2.08278537031645,0.301029995663981,4838.2726639734,6317.4,11958.3666666667,1256.4,0.0,521.863333333333,2539.3,6540.41,0.0,4851.93333333333,14397.0533064006,1.00627441695276
4309605,1216250,71336,419983,365598,106379,4B,Centro de Zona B,2.55630250076729,2.25527250510331,0.301029995663981,4669.06020886499,5951.36666666667,7983.71666666667,3776.86,1065.3,6826.27333333333,4683.53333333334,9058.96333333333,0.0,5543.03333333332,1719.81097753875,5.03451497378938
3172004,1052893,13041,381175,383697,151847,4B,Centro de Zona B,2.40140054078154,2.10037054511756,0.301029995663981,13229.729053444,13404.6800902268,9083.55927070194,13715.2666666667,2970.36666666666,15562.05190158,12476.7722602483,13272.9833333333,0.0,0.0,45473.4382336673,1.94547913355002
5102702,1031852,317950,45319,448406,120857,4B,Centro de Zona B,2.23044892137827,2.23044892137827,0.0,7465.37702068327,4257.36666666667,10316.3666666667,4257.36666666667,0.0,0.0,23404.1333333333,14993.4666666667,0.0,5045.8,7630.85267413269,3.00314391628736
4312658,1019763,100886,259834,439466,84467,4B,Centro de Zona B,2.38916608436453,2.38916608436453,0.0,4123.09719569779,3254.88333333334,3995.63333333333,1430.01666666667,0.0,0.0,6025.85,7954.44,0.0,1698.6,16680.6745495705,5.77671013498055
5213087,993831,37485,581911,195537,133604,4B,Centro de Zona B,2.12710479836481,1.82607480270083,0.301029995663981,2429.62109397944,2342.62333333333,3602.06666666667,3834.33333333333,0.0,0.0,5592.35,3027.79333333333,0.0,2791.63333333333,2537.89427312775,2.75951350798896
5214606,932779,119985,270382,290087,189987,4B,Centro de Zona B,2.34635297445064,2.04532297878666,0.301029995663981,2567.01995653471,1588.53333333333,2553.0,1248.13333333333,0.0,1605.93333333333,5065.70623201373,11906.8933333333,0.0,0.0,1702.0,2.23723364973175
4128005,900820,246481,117287,368075,96226,4B,Centro de Zona B,2.08278537031645,2.08278537031645,0.0,5304.33976947902,5245.4,4826.63333333333,19399.8833333333,1158.0,2787.06666666667,3437.48666666667,5520.75,0.0,9321.66666666666,967.219917012449,4.829774137033
2611002,897996,44330,429341,232931,147561,4B,Centro de Zona B,2.34635297445064,1.86923171973098,0.477121254719662,20636.9848807744,29600.0766666667,42519.6,26575.5,0.0,702.833333333333,22670.3,31063.5333333333,0.0,0.0,38733.9256114825,3.28847376129549
4216503,881081,363065,50242,320932,103262,4B,Centro de Zona B,2.39445168082622,2.09342168516224,0.301029995663981,10934.303410691,6698.20333333334,5171.96666666667,5823.6,0.0,0.0,71151.086697129,5430.7,0.0,0.0,15012.3218542252,4.82008743414415
3526407,879382,35967,264809,346643,104430,4B,Centro de Zona B,2.16731733474818,2.16731733474818,0.0,8725.04049127722,10314.2676874002,15607.6934957154,9794.62869168391,2601.13333333333,0.0,4308.0,6058.69243346395,0.0,9825.33333333334,28740.6559378421,1.62889518413598
3151503,874918,158897,64449,435247,134605,4B,Centro de Zona B,2.45939248775923,2.15836249209525,0.301029995663981,11793.0584971725,13709.0333333333,16187.4666666667,14107.9,1308.3,3408.6,22753.1566666667,10365.9933333333,0.0,3699.06666666667,32391.0683050578,2.61202693289993
2927002,834669,487899,42902,160083,126282,4B,Centro de Zona B,1.91381385238372,1.91381385238372,0.0,5999.24869301713,8090.78333333334,6449.76666666666,5326.46666666666,0.0,2138.2,9870.21666666667,21058.0533333333,0.0,3563.66666666666,1732.53359683794,1.35886349598518
3537404,819847,99691,106703,438479,103116,4B,Centro de Zona B,2.6232492903979,2.02118929906994,0.602059991327962,8770.87342631878,11191.65,9839.28333333333,908.766666666668,2779.5,2821.90073995984,8671.76666666668,16604.45,0.0,12034.0166666667,22857.4001898945,2.02650038971161
2211209,812331,101124,220559,239712,114365,4B,Centro de Zona B,2.17897694729317,2.17897694729317,0.0,8462.14551579125,9807.35000000001,8642.16666666666,9849.41666666666,1984.33666666667,9232.05,14349.2,15647.57,0.0,0.0,6876.54497545468,2.10456357997342
4108601,775187,126861,83064,374918,116616,4B,Centro de Zona B,2.52374646681156,2.22271647114758,0.301029995663981,11851.6632028374,13505.4,11436.1833333333,6847.81666666667,555.333333333332,5743.78333333333,14347.2833333333,19214.9,0.0,28064.65,16521.2079542999,3.5218562253988
4208401,764880,141488,203725,255192,92919,4B,Centro de Zona B,2.16731733474818,2.16731733474818,0.0,11487.9864302632,4322.91333333334,7948.35,465.466666666667,575.966666666667,51417.4933333333,17583.8178162343,2461.96666666667,0.0,8808.51666666666,20123.4731530648,2.35305897666967
4115606,752986,133253,209829,234967,78330,4B,Centro de Zona B,2.04921802267018,2.04921802267018,0.0,12935.414112195,3076.94,30319.9609609532,3041.4106032095,794.743333333334,0.0,1561.85,20663.4015116414,0.0,663.9,68325.4243424426,2.70042194092827
5001904,746255,60468,249716,238063,124011,4B,Centro de Zona B,2.6232492903979,2.14612803567824,0.477121254719662,5039.84618495797,3169.18333333333,5207.46666666667,3842.71666666666,0.0,588.233333333334,4545.16666666666,11601.5,0.0,1981.83333333334,19462.3618495796,1.54069639477044
1716505,719498,172297,138317,229383,112444,4B,Centro de Zona B,1.83884909073726,1.83884909073726,0.0,5463.50925925927,7351.4,5986.9,13866.7333333333,3190.26666666666,1161.8,9258.98333333334,7394.33333333334,0.0,2156.0,957.999999999999,1.54852889754733
1508084,716415,103353,117368,265680,135888,4B,Centro de Zona B,2.12385164096709,2.12385164096709,0.0,29188.8257272831,35781.9833333333,53190.7666666667,5217.23333333332,0.0,3516.65,64441.9333333333,68451.5333333333,0.0,0.0,61288.1572728312,2.53462710258839
1501808,685738,44271,34438,202435,366482,4B,Centro de Zona B,2.40823996531185,1.80617997398389,0.602059991327962,80606.929163224,102073.133333333,70242.3333333333,109373.516666667,68145.2166666667,141005.733333333,78100.8,95367.0166666666,0.0,20006.0,71997.2624053547,1.54086229402008
4304200,684801,165552,90716,249424,128833,4B,Centro de Zona B,2.4996870826184,2.19865708695442,0.301029995663981,11049.3936668566,9737.95,9134.73999999999,10191.3079321948,1344.84136391679,225.35,5534.8,8124.83333333332,0.0,5000.7,61199.4140391215,3.35398965054622
5104104,676549,59887,104137,271254,181181,4B,Centro de Zona B,2.44715803134222,2.14612803567824,0.301029995663981,15774.5390169468,20195.8166666667,14621.5833333333,9857.9,1617.6,33861.2,11655.6666666667,31932.4966666667,0.0,9280.66666666667,24484.5401694686,1.35222694875623
1507458,675107,136787,170661,155000,147881,4B,Centro de Zona B,2.3096301674259,2.00860017176192,0.301029995663981,7075.25924855518,8079.93333333335,9723.3,11956.7566666667,2171.56666666667,3458.81666666667,8956.9,10113.2866666667,0.0,0.0,9924.39588702722,1.88772160210112
4307500,671369,188335,53542,300424,69907,4B,Centro de Zona B,2.43775056282039,2.13672056715641,0.301029995663981,7042.05366435753,5190.28333333333,5868.1,15152.0466666667,2275.56666666667,0.0,1876.66666666667,15198.0333333333,0.0,8086.81666666667,16773.023310242,6.03182751540041
3302106,670839,58584,49941,275223,244358,4B,Centro de Zona B,2.35793484700045,2.05690485133647,0.301029995663981,17461.9412953171,14025.5217776933,13314.475948216,19664.9223929781,3623.23333333333,93.26,15372.4962962963,28047.4989734676,0.0,19153.83,61324.1742311862,3.0121345993861
3200805,657363,41076,248384,201285,126518,4B,Centro de Zona B,2.4345689040342,2.13353890837022,0.301029995663981,12270.0469052628,25340.6833333333,26050.8333333333,2872.21666666667,0.0,0.0,6772.71666666668,41069.4,0.0,6718.13333333334,13457.2634970728,1.65251765925734
4105904,655581,101405,125833,263906,118685,4B,Centro de Zona B,2.51054501020661,2.03342375548695,0.477121254719662,10309.2802922377,11314.2138666103,12161.1620909789,13813.6628070175,5470.54666666667,2871.80722492876,26070.1490972199,9253.24571906888,0.0,5285.35333333334,14302.6213758117,3.62175924265787
1304203,650319,162061,55009,173837,235508,4B,Centro de Zona B,2.79934054945358,1.84509804001426,0.954242509439325,51423.7652251212,48507.4733333333,26401.2966666667,62311.6966666667,4661.61666666667,53103.9266666667,63880.7666666666,42389.75,96388.2066666667,5815.33333333334,78621.7911015286,1.49615985636865
2302800,642015,39032,61533,260407,244753,4B,Centro de Zona B,2.5888317255942,1.98677173426624,0.602059991327962,42889.3371728142,50380.6,56702.4,86257.2666666666,36901.8,18151.6333333333,48033.82,48699.9333333333,0.0,1136.36666666667,80636.3626040612,1.60155799561814
3553807,624712,67942,58381,363294,80279,4B,Centro de Zona B,2.45331834004704,2.15228834438306,0.301029995663981,8820.09275731263,11100.7566666667,14470.7866666667,5268.26666666666,472.8,0.0,25127.8666666667,10454.35,0.0,0.0,21306.1009064595,2.11389128559103
5220603,620031,236495,33093,224487,83542,4B,Centro de Zona B,2.15836249209525,1.85733249643127,0.301029995663981,4412.08275284033,7104.55,2784.33333333334,4454.88333333334,0.0,6106.38333333333,4470.26666666666,7948.98333333333,0.0,2502.0,8689.69419506999,1.9442959218393
5107859,616186,345134,21905,143458,65506,4B,Centro de Zona B,2.26951294421791,1.79239168949825,0.477121254719662,8095.85982051061,887.866666666664,1298.91666666667,6768.45,0.0,0.0,34550.4833333333,27085.3,0.0,0.0,4322.02616237328,3.78820490744727
3502705,614359,158668,104447,219566,88969,4B,Centro de Zona B,2.39093510710338,1.91381385238372,0.477121254719662,10543.994048475,13458.2450551019,17384.0939083697,8455.08333333333,1015.6,3418.01666666667,8254.92479896117,16369.8224294906,0.0,14873.1666666667,22210.9876261602,2.07942591535513
4320404,612999,65144,163525,242083,76724,4B,Centro de Zona B,2.11727129565576,2.11727129565576,0.0,1495.68204955696,1110.46666666667,699.666666666666,467.433333333333,79.4666666666667,87.4133333333333,2572.36666666666,1438.66666666667,0.0,293.2,8208.14049556965,3.19804628445168
4105409,607767,146790,77252,241095,96327,4B,Centro de Zona B,1.94939000664491,1.94939000664491,0.0,6305.29474299946,7251.8,18981.2,8245.33333333333,0.0,4741.48333333333,3348.25,14796.2133333333,0.0,1091.8,4596.86742999454,3.98076823657137
3170800,593220,56259,126218,190367,142139,4B,Centro de Zona B,2.51851393987789,2.21748394421391,0.301029995663981,5161.97141366714,6123.03333333333,6775.23333333333,4692.01666666667,0.0,0.0,11316.8417533672,11303.5610037494,0.0,9952.75493833095,1276.04347826087,1.42955607178414
3105103,580882,152116,75798,224456,84835,4B,Centro de Zona B,2.3096301674259,2.00860017176192,0.301029995663981,5729.06606980778,6784.45,6784.63333333333,4835.55,0.0,8065.31666666667,13033.9833333333,5499.63333333333,0.0,2537.83333333333,9749.26069807781,10.1864713558109
3520442,568520,60421,21722,332126,127187,4B,Centro de Zona B,2.20411998265592,1.90308998699194,0.301029995663981,18760.048394118,10943.1666666667,5580.66666666666,13765.6166666667,2256.01666666667,79695.7008501387,23062.7166666667,28837.7297441097,0.0,2349.0,21084.0950135978,4.36385524038823
4316451,568382,90781,295558,106074,59000,4B,Centro de Zona B,,1.77815125038364,,1927.6976039604,3851.6,5223.9,333.3,0.0,446.500000000001,1616.58333333333,3755.7,0.0,1556.2,2493.19270627062,2.57731958762887
2917607,549746,48040,32386,254328,166083,4B,Centro de Zona B,2.3384564936046,2.03742649794062,0.301029995663981,13202.7266151886,38081.6401023494,27361.3666666667,13340.1,486.666666666667,2393.76666666667,11183.6166666667,17878.001095373,0.0,0.0,18354.394898725,2.16014622528294
4212106,541549,152935,38509,231639,66662,4B,Centro de Zona B,2.44090908206522,2.13987908640124,0.301029995663981,7628.42772944223,8546.23101814859,8722.28061856991,13699.3458206738,580.299999999999,1645.21666666667,24015.8151346167,2295.93,0.0,12175.0560959128,4604.10193983386,4.38759115066123
5106257,529198,96059,95466,185101,108108,4B,Centro de Zona B,2.29225607135647,1.99122607569249,0.301029995663981,18374.8396644894,173.3,9456.45917943441,4741.23333333334,0.0,65955.9575204902,13628.3333333333,33478.3382554909,0.0,0.0,47099.1134218795,1.60143186849418
4101002,526160,78581,127265,188209,74792,4B,Centro de Zona B,,2.10037054511756,,6603.81205816084,7471.16,18143.2770060607,1105.9,0.0,11401.3258225995,3406.68333333333,8830.11297478218,0.0,0.0,15502.112961708,1.7905102954342
4217808,524992,79900,115642,197959,74933,4B,Centro de Zona B,2.14921911265538,2.14921911265538,0.0,8113.10515165905,12457.0266666667,12505.8833333333,7863.65,0.0,9786.74999999999,3138.88333333333,2583.17597278934,0.0,2672.6,27789.5748030604,1.96699814227953
5002902,521351,89851,70979,197957,114382,4B,Centro de Zona B,2.6232492903979,2.14612803567824,0.477121254719662,7342.03621487773,6704.2,8106.16666666667,4884.13333333334,307.0,11305.95,8557.88333333333,9495.01666666667,0.0,8352.65,13312.6177043328,2.69701956481989
4317806,518675,171286,34173,211559,63078,4B,Centro de Zona B,1.97772360528885,1.97772360528885,0.0,6896.96061430921,7611.77,8252.06666666667,9969.98333333333,1732.38333333334,9519.6,3977.98333333333,5262.18333333333,0.0,8134.21666666666,10956.2116986477,6.1050061050061
3508108,517636,41819,229505,161766,66577,4B,Centro de Zona B,1.90308998699194,1.90308998699194,0.0,2782.69100845634,1910.73667090112,1743.35,6687.00413478974,1156.12905250852,0.0,1251.35,2556.04721939282,0.0,8544.03333333333,3777.627821786,2.47015232606011
2313302,514266,54558,26696,216148,179207,4B,Centro de Zona B,2.64738297011462,2.04532297878666,0.602059991327962,33679.4776047513,40715.0166666666,37747.35,28654.3666666667,7565.36666666666,12719.15,51488.6166666667,46145.4666666667,0.0,60916.9333333333,47412.7035607402,1.69181605345455
1100130,512540,129239,44023,115779,197266,4B,Centro de Zona B,2.40654018043395,1.92941892571429,0.477121254719662,3467.31737908743,4498.6,4595.0,735.2,0.0,8381.28,2573.2,3968.3,0.0,0.0,9443.42304746907,1.12540604138425
4214003,512283,50123,161224,184553,72119,4B,Centro de Zona B,,2.14612803567824,,6891.99256462414,8701.56666666667,12281.7333333333,3799.95,0.0,3504.38333333334,8492.33333333333,11037.6033333333,0.0,5838.2,14173.7547747817,2.55591054313099
4316600,501518,109957,55817,220223,69518,4B,Centro de Zona B,2.25767857486918,2.25767857486918,0.0,9190.21403843179,11595.1666666667,12415.6166666667,14095.369420902,1864.45,1754.61666666667,16237.0884649141,16168.2230064972,0.0,5606.96666666667,12164.6428253379,4.5031151687126
4218806,495248,73154,132364,187644,51772,4B,Centro de Zona B,2.22010808804005,2.22010808804005,0.0,10586.0967483861,3877.08732644112,6913.22599384164,8036.81026448258,1325.32435924753,0.0,67010.5926338771,3094.31588644731,0.0,1613.81029049189,13989.800729032,5.07574574418241
4212205,487115,130961,74961,166418,76959,4B,Centro de Zona B,2.03742649794062,2.03742649794062,0.0,7429.79090905668,5088.56666666666,5514.16666666666,3088.61666666667,0.0,268.266666666666,17608.5726450792,7443.83333333333,0.0,2484.0,32772.9531121543,1.82120928296389
2516003,484464,71120,20519,156455,206454,4B,Centro de Zona B,2.27875360095283,1.97772360528885,0.301029995663981,18285.6518157197,24584.2166666667,35711.5,8945.36666666667,0.0,38741.2179360381,26233.9562880849,8030.94,0.0,0.0,24089.3381230995,1.48529350236392
4128500,482784,91399,26494,246928,74465,4B,Centro de Zona B,2.26481782300954,1.96378782734556,0.301029995663981,15913.5724946469,10035.2,14612.0533333333,10808.8666666667,0.0,12988.0,5614.96666666668,15605.29,0.0,54230.4833333333,35240.8649464686,1.69718164986628
5002100,480969,132055,31916,139931,135463,4B,Centro de Zona B,2.24551266781415,1.94448267215017,0.301029995663981,4187.30414423923,4898.29999999999,3961.4,604.9,0.0,0.0,6519.78333333334,11662.2022227677,0.0,4945.66666666666,9280.7892196246,1.3056960992329
