Origem,Destino,Mes,passageiros,cod_origem,cod_destino,Ano
PORTO SEGURO/BA,FORTALEZA/CE,8,327.0,2925303.0,2304400.0,2019
PORTO SEGURO/BA,FORTALEZA/CE,9,3.0,2925303.0,2304400.0,2019
PORTO SEGURO/BA,FORTALEZA/CE,11,4.0,2925303.0,2304400.0,2019
PORTO SEGURO/BA,FORTALEZA/CE,12,11.0,2925303.0,2304400.0,2019
PORTO SEGURO/BA,FOZ DO IGUACU/PR,7,181.0,2925303.0,4108304.0,2019
PORTO SEGURO/BA,GOIANIA/GO,1,1347.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,2,1000.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,3,1085.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,4,1161.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,5,1055.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,6,1244.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,7,1721.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,8,1325.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,9,1134.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,10,1037.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,11,1177.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GOIANIA/GO,12,1589.0,2925303.0,5208707.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,1,34096.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,2,23146.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,3,22490.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,4,22571.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,5,21097.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,6,21548.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,7,34953.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,8,24714.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,9,22526.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,10,29046.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,11,25027.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,GUARULHOS/SP,12,30178.0,2925303.0,3518800.0,2019
PORTO SEGURO/BA,ILHEUS/BA,11,0.0,2925303.0,2913606.0,2019
PORTO SEGURO/BA,LONDRINA/PR,1,0.0,2925303.0,4113700.0,2019
PORTO SEGURO/BA,LONDRINA/PR,2,0.0,2925303.0,4113700.0,2019
PORTO SEGURO/BA,MANAUS/AM,6,0.0,2925303.0,1302603.0,2019
PORTO SEGURO/BA,MANAUS/AM,7,285.0,2925303.0,1302603.0,2019
PORTO SEGURO/BA,MARINGA/PR,7,185.0,2925303.0,4115200.0,2019
PORTO SEGURO/BA,MARINGA/PR,10,515.0,2925303.0,4115200.0,2019
PORTO SEGURO/BA,MONTES CLAROS/MG,1,358.0,2925303.0,3143302.0,2019
PORTO SEGURO/BA,MONTES CLAROS/MG,3,158.0,2925303.0,3143302.0,2019
PORTO SEGURO/BA,MONTES CLAROS/MG,6,105.0,2925303.0,3143302.0,2019
PORTO SEGURO/BA,MONTES CLAROS/MG,12,216.0,2925303.0,3143302.0,2019
PORTO SEGURO/BA,PALMAS/TO,7,136.0,2925303.0,1721000.0,2019
PORTO SEGURO/BA,PALMAS/TO,8,97.0,2925303.0,1721000.0,2019
PORTO SEGURO/BA,PETROLINA/PE,6,0.0,2925303.0,2611101.0,2019
PORTO SEGURO/BA,PETROLINA/PE,7,142.0,2925303.0,2611101.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,1,1374.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,2,1254.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,3,892.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,4,713.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,5,717.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,6,894.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,7,2856.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,8,2599.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,9,1666.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,10,1375.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,11,1148.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO ALEGRE/RS,12,1042.0,2925303.0,4314902.0,2019
PORTO SEGURO/BA,PORTO SEGURO/BA,1,0.0,2925303.0,2925303.0,2019
PORTO SEGURO/BA,PORTO SEGURO/BA,2,0.0,2925303.0,2925303.0,2019
PORTO SEGURO/BA,PORTO SEGURO/BA,4,0.0,2925303.0,2925303.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,1,395.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,2,360.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,3,408.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,4,449.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,5,449.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,6,546.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,7,467.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,8,581.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,9,448.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,10,458.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,11,578.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,PRESIDENTE PRUDENTE/SP,12,653.0,2925303.0,3541406.0,2019
PORTO SEGURO/BA,RECIFE/PE,1,239.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,2,211.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,3,263.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,4,234.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,5,214.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,6,212.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,7,582.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,8,263.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,9,135.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,10,158.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,11,152.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RECIFE/PE,12,164.0,2925303.0,2611606.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,1,1587.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,2,1203.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,3,1417.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,4,1196.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,5,1197.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,6,1397.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,7,1185.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,8,1286.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,9,1294.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,10,1197.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,11,1310.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIBEIRAO PRETO/SP,12,1364.0,2925303.0,3543402.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,1,8325.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,2,4483.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,3,1487.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,4,788.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,5,686.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,6,1043.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,7,6131.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,8,1623.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,9,931.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,10,645.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,11,294.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO DE JANEIRO/RJ,12,1058.0,2925303.0,3304557.0,2019
PORTO SEGURO/BA,RIO LARGO/AL,6,184.0,2925303.0,2707701.0,2019
PORTO SEGURO/BA,RIO LARGO/AL,7,109.0,2925303.0,2707701.0,2019
PORTO SEGURO/BA,SALVADOR/BA,1,2612.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,2,2198.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,3,2527.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,4,1938.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,5,2079.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,6,1766.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,7,5136.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,8,2913.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,9,2224.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,10,2686.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,11,4715.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SALVADOR/BA,12,4347.0,2925303.0,2927408.0,2019
PORTO SEGURO/BA,SANTA RITA/PB,6,148.0,2925303.0,2513703.0,2019
PORTO SEGURO/BA,SAO GONCALO DO AMARANTE/RN,6,0.0,2925303.0,2412005.0,2019
PORTO SEGURO/BA,SAO GONCALO DO AMARANTE/RN,7,95.0,2925303.0,2412005.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,1,1296.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,2,1111.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,3,1203.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,4,955.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,5,916.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,6,1318.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,7,1076.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,8,1200.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,9,1006.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,10,1085.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,11,1357.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DO RIO PRETO/SP,12,1244.0,2925303.0,3549805.0,2019
PORTO SEGURO/BA,SAO JOSE DOS PINHAIS/PR,1,381.0,2925303.0,4125506.0,2019
PORTO SEGURO/BA,SAO JOSE DOS PINHAIS/PR,2,93.0,2925303.0,4125506.0,2019
PORTO SEGURO/BA,SAO JOSE DOS PINHAIS/PR,6,77.0,2925303.0,4125506.0,2019
PORTO SEGURO/BA,SAO JOSE DOS PINHAIS/PR,7,1058.0,2925303.0,4125506.0,2019
PORTO SEGURO/BA,SAO JOSE DOS PINHAIS/PR,8,113.0,2925303.0,4125506.0,2019
PORTO SEGURO/BA,SAO JOSE DOS PINHAIS/PR,10,347.0,2925303.0,4125506.0,2019
PORTO SEGURO/BA,SAO JOSE DOS PINHAIS/PR,12,493.0,2925303.0,4125506.0,2019
PORTO SEGURO/BA,SAO LUIS/MA,7,174.0,2925303.0,2111300.0,2019
PORTO SEGURO/BA,SAO LUIS/MA,8,82.0,2925303.0,2111300.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,1,11443.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,2,6493.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,3,6572.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,4,5834.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,5,5589.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,6,5813.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,7,7506.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,8,6845.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,9,7434.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,10,7490.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,11,6347.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,SAO PAULO/SP,12,7317.0,2925303.0,3550308.0,2019
PORTO SEGURO/BA,TERESINA/PI,8,77.0,2925303.0,2211001.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,1,986.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,2,999.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,3,916.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,4,851.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,5,849.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,6,767.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,7,1826.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,8,1261.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,9,893.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,10,885.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,11,1042.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,UBERLANDIA/MG,12,1064.0,2925303.0,3170206.0,2019
PORTO SEGURO/BA,VARZEA GRANDE/MT,1,357.0,2925303.0,5108402.0,2019
PORTO SEGURO/BA,VARZEA GRANDE/MT,2,56.0,2925303.0,5108402.0,2019
PORTO SEGURO/BA,VARZEA GRANDE/MT,7,413.0,2925303.0,5108402.0,2019
PORTO SEGURO/BA,VARZEA GRANDE/MT,8,331.0,2925303.0,5108402.0,2019
PORTO SEGURO/BA,VARZEA GRANDE/MT,12,360.0,2925303.0,5108402.0,2019
PORTO SEGURO/BA,VITORIA/ES,1,565.0,2925303.0,3205309.0,2019
PORTO SEGURO/BA,VITORIA/ES,2,55.0,2925303.0,3205309.0,2019
PORTO SEGURO/BA,VITORIA/ES,7,96.0,2925303.0,3205309.0,2019
PORTO SEGURO/BA,VITORIA/ES,11,0.0,2925303.0,3205309.0,2019
PORTO SEGURO/BA,VITORIA/ES,12,103.0,2925303.0,3205309.0,2019
PORTO VELHO/RO,BOA VISTA/RR,2,99.0,1100205.0,1400100.0,2019
PORTO VELHO/RO,BRASILIA/DF,1,12878.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,2,9766.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,3,8765.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,4,9144.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,5,11621.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,6,11161.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,7,12364.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,8,9908.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,9,9104.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,10,9717.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,11,9745.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,BRASILIA/DF,12,10456.0,1100205.0,5300108.0,2019
PORTO VELHO/RO,CAMPINAS/SP,1,1598.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,2,1365.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,3,1144.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,4,885.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,5,1140.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,6,991.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,7,968.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,8,1130.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,9,1009.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,10,1329.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,11,1063.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CAMPINAS/SP,12,1234.0,1100205.0,3509502.0,2019
PORTO VELHO/RO,CARAUARI/AM,7,8.0,1100205.0,1301001.0,2019
PORTO VELHO/RO,CONFINS/MG,1,3613.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,2,4169.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,3,4264.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,4,4305.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,5,4616.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,6,4757.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,7,5104.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,8,5137.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,9,4485.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,10,4843.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,11,4358.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CONFINS/MG,12,5192.0,1100205.0,3117876.0,2019
PORTO VELHO/RO,CRUZEIRO DO SUL/AC,11,0.0,1100205.0,1200203.0,2019
PORTO VELHO/RO,CRUZEIRO DO SUL/AC,12,0.0,1100205.0,1200203.0,2019
PORTO VELHO/RO,GOIANIA/GO,12,0.0,1100205.0,5208707.0,2019
PORTO VELHO/RO,GUARULHOS/SP,1,6441.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,2,5044.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,3,4872.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,4,5392.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,5,2964.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,6,2994.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,7,3234.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,8,3272.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,9,3090.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,10,3418.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,11,3647.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,GUARULHOS/SP,12,5039.0,1100205.0,3518800.0,2019
PORTO VELHO/RO,MANAUS/AM,1,10461.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,2,7374.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,3,6698.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,4,6311.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,5,5740.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,6,5019.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,7,8685.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,8,7281.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,9,7492.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,10,6230.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,11,5548.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,MANAUS/AM,12,7648.0,1100205.0,1302603.0,2019
PORTO VELHO/RO,PORTO VELHO/RO,2,2.0,1100205.0,1100205.0,2019
PORTO VELHO/RO,PORTO VELHO/RO,3,3.0,1100205.0,1100205.0,2019
PORTO VELHO/RO,PORTO VELHO/RO,4,0.0,1100205.0,1100205.0,2019
PORTO VELHO/RO,PORTO VELHO/RO,9,0.0,1100205.0,1100205.0,2019
PORTO VELHO/RO,RIBEIRAO PRETO/SP,8,1.0,1100205.0,3543402.0,2019
PORTO VELHO/RO,RIO BRANCO/AC,1,1161.0,1100205.0,1200401.0,2019
PORTO VELHO/RO,RIO BRANCO/AC,2,1256.0,1100205.0,1200401.0,2019
PORTO VELHO/RO,RIO BRANCO/AC,3,1527.0,1100205.0,1200401.0,2019
PORTO VELHO/RO,RIO BRANCO/AC,4,702.0,1100205.0,1200401.0,2019
PORTO VELHO/RO,RIO BRANCO/AC,5,62.0,1100205.0,1200401.0,2019
PORTO VELHO/RO,RIO BRANCO/AC,11,0.0,1100205.0,1200401.0,2019
PORTO VELHO/RO,RIO BRANCO/AC,12,0.0,1100205.0,1200401.0,2019
PORTO VELHO/RO,RIO DE JANEIRO/RJ,6,0.0,1100205.0,3304557.0,2019
PORTO VELHO/RO,RIO DE JANEIRO/RJ,7,0.0,1100205.0,3304557.0,2019
PORTO VELHO/RO,RIO DE JANEIRO/RJ,11,0.0,1100205.0,3304557.0,2019
PORTO VELHO/RO,SANTAREM/PA,8,6.0,1100205.0,1506807.0,2019
PORTO VELHO/RO,SANTAREM/PA,9,192.0,1100205.0,1506807.0,2019
PORTO VELHO/RO,SAO PAULO/SP,5,0.0,1100205.0,3550308.0,2019
PORTO VELHO/RO,SINOP/MT,7,0.0,1100205.0,5107909.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,1,3674.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,2,2359.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,3,2316.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,4,3119.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,5,2697.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,6,2749.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,7,2661.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,8,3142.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,9,2999.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,10,3010.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,11,3174.0,1100205.0,5108402.0,2019
PORTO VELHO/RO,VARZEA GRANDE/MT,12,3620.0,1100205.0,5108402.0,2019
POUSO ALEGRE/MG,BELO HORIZONTE/MG,1,10.0,3152501.0,3106200.0,2019
POUSO ALEGRE/MG,BELO HORIZONTE/MG,2,7.0,3152501.0,3106200.0,2019
POUSO ALEGRE/MG,BELO HORIZONTE/MG,3,14.0,3152501.0,3106200.0,2019
POUSO ALEGRE/MG,BELO HORIZONTE/MG,4,8.0,3152501.0,3106200.0,2019
POUSO ALEGRE/MG,POCOS DE CALDAS/MG,1,1.0,3152501.0,3151800.0,2019
POUSO ALEGRE/MG,POCOS DE CALDAS/MG,2,13.0,3152501.0,3151800.0,2019
POUSO ALEGRE/MG,POCOS DE CALDAS/MG,3,9.0,3152501.0,3151800.0,2019
POUSO ALEGRE/MG,POCOS DE CALDAS/MG,4,4.0,3152501.0,3151800.0,2019
POUSO ALEGRE/MG,VARGINHA/MG,1,0.0,3152501.0,3170701.0,2019
POUSO ALEGRE/MG,VARGINHA/MG,2,0.0,3152501.0,3170701.0,2019
POUSO ALEGRE/MG,VARGINHA/MG,3,0.0,3152501.0,3170701.0,2019
PRESIDENTE PRUDENTE/SP,ARACATUBA/SP,4,0.0,3541406.0,3502804.0,2019
PRESIDENTE PRUDENTE/SP,AREALVA/SP,12,0.0,3541406.0,3503406.0,2019
PRESIDENTE PRUDENTE/SP,CAMPINAS/SP,1,3544.0,3541406.0,3509502.0,2019
PRESIDENTE PRUDENTE/SP,CAMPINAS/SP,2,3906.0,3541406.0,3509502.0,2019
PRESIDENTE PRUDENTE/SP,CAMPINAS/SP,3,4050.0,3541406.0,3509502.0,2019
PRESIDENTE PRUDENTE/SP,CAMPINAS/SP,4,3645.0,3541406.0,3509502.0,2019
PRESIDENTE PRUDENTE/SP,CAMPINAS/SP,5,4248.0,3541406.0,3509502.0,2019
PRESIDENTE PRUDENTE/SP,CAMPINAS/SP,6,3780.0,3541406.0,3509502.0,2019
PRESIDENTE PRUDENTE/SP,CAMPINAS/SP,7,3654.0,3541406.0,3509502.0,2019
PRESIDENTE PRUDENTE/SP,CAMPINAS/SP,8,3824.0,3541406.0,3509502.0,2019
